SOURCE,ORG_NAME
MetricsDAO: 2,meglister
MetricsDAO: 0,meglister
MetricsDAO: 0,agaperste
MetricsDAO: 1,agaperste
Lenstopia: 5,sha
Lenstopia: 3,sha
MetricsDAO Academy: 12,♥0♥
MetricsDAO Academy: 7,♥0♥
MetricsDAO Academy: 7,♥0♥
 Pine Badges: 2,hosuke
Alpha Badger: 1,dunewiz
Alpha Badger: 1,edwardf
cosanostra: 2,edwardf
cosanostra: 4,edwardf
OTNs: 0,edwardf
OTNs: 4,edwardf
MetricsDAO: 0,edwardf
OTNs: 2,edwardf
MetricsDAO: 0,notawizard
MetricsDAO: 1,notawizard
 Pine Badges: 2,abbas21ra
MetricsDAO Academy: 7,paulisthrivving
MetricsDAO Academy: 12,paulisthrivving
MetricsDAO Academy: 8,0xad51d8c2a3be3130978763f13105557996278fd1
Pine Challenger: 0,0x64c531a126bf94a8fe753834d486677668bbef33
Pine DAO: 1,0xa6eeaab3941d5ff9fdae787a42509b536cb0d7cb
Pine DAO: 1,0x553651a3c5fb03edb5a185b1155306fb8b5a59f7
Pine Challenger: 0,0x553651a3c5fb03edb5a185b1155306fb8b5a59f7
MetricsDAO Academy: 8,0xc7cbf29071d0ab42f9392ab82f7eaa2bc10c0ced
 Pine Badges: 1,0x021b8d868a589aad0dd1297dce136d31b23bdfe7
Pine Citizen: 0,0x021b8d868a589aad0dd1297dce136d31b23bdfe7
MetricsDAO Academy: 0,0x62b8285c19b7adc7cc2d98358934e7d02fa97681
MetricsDAO: 0,0x44cb09aa0c094aec9e692d3338f97285c5743675
MetricsDAO Academy: 7,0x4c6e3610a222e4518cc7ef3d8826ee8640995c5c
MetricsDAO Academy: 8,0xefa7415c70c688dc229ab099a46dab3657e16482
MetricsDAO Academy: 8,0xfe47f3ba2a1548557f4bf5734781df1c4be1b9b5
Taptive: 1,0x0f953848d0df9a36f73a2f410e33437c66d94efe
MetricsDAO Academy: 8,0xcc0680d68236b25e76990cef4bf45b2ddc7492af
TalentDAO - Writers Guild: 0,0x0d8f8d13819f293b8ad27cb4517c2277410e1605
MetricsDAO Academy: 1,0x2d7af2d3a439e9e837532076d57576ac8c3b3f13
MetricsDAO Academy: 7,0x48286cf7759d5d3cfd1778c5aa39f9fb7340dd3a
MetricsDAO Academy: 7,0x9e8370c3cc3838a7090b703ccbcd3a5687b98d63
MetricsDAO Academy: 7,0x039f1d46197afc610104ffa5f3a13999309d12a3
MetricsDAO Academy: 9,0x2d74c87461f08b0914fcc5194be006209c6f7c5a
DKNY: 0,0xb5e0da89b975d1f611d5e1ce1c4ecfe625b233ea
MetricsDAO Academy: 8,0x1fa54bc70b7f543e518256b2a666a5f123ad9ad4
Alpha Badger: 3,0xb034e68668420aecbd6c2553a4de0e1647975068
MetricsDAO Academy: 0,0x5801646569c6dbae73432d85979aa57bacc07aa5
MetricsDAO: 0,0x873d6214903310fbb59eca3513cf82afae8c1622
MetricsDAO Academy: 7,0x2259bf9c71ef80be6181bf6a762b2fd642d1a655
OTNs: 0,0x33bfd3ba3bd175148d1bb1ee87e865253fd265e5
 Pine Badges, Pine Badges: 3
CVA,CVA: 0
PFP Deployer,PFP Deployer: 0
PFP Deployer,PFP Deployer: 1
PFP Deployer,PFP Deployer: 6
Lenstopia,Lenstopia: 0
Lenstopia,Lenstopia: 1
Lenstopia,Lenstopia: 10
Lenstopia,Lenstopia: 2
Lenstopia,Lenstopia: 3
Lenstopia,Lenstopia: 4
Lenstopia,Lenstopia: 5
MetricsDAO Academy: 1,engadinstmoritz
MetricsDAO Academy: 5,engadinstmoritz
MetricsDAO Academy: 3,engadinstmoritz
MetricsDAO Academy: 0,engadinstmoritz
MetricsDAO Academy: 2,engadinstmoritz
MetricsDAO Academy: 6,engadinstmoritz
Alpha Badger: 3,governorframework
MetricsDAO Academy: 7,333000000000
MetricsDAO Academy: 7,333000000000
Alpha Badger: 3,bminch
MetricsDAO Academy: 7,0xc091bf1c79ccedcfedfad4b06812eb861f9d992c
Pine Challenger: 0,0x6781c5841b7b5e61d0c3afe8bd081f02161ad239
MetricsDAO Academy: 12,0xa9ccd6b0919e43fd7cfc990572e43c3cf6a17397
 Pine Badges: 1,0x021b8d868a589aad0dd1297dce136d31b23bdfe7
Pine Citizen: 0,0x5507963e2afd622bab95844f724e04ceb5789e49
MetricsDAO Academy: 8,0xc4c7680dbec547e4afe6bd4b625042300b144242
MetricsDAO Academy: 8,0x51252324177d12bfccf2e66cfd92b11dd0f9e461
MetricsDAO Academy: 7,0x2f769a7578ca81b48acacd5a5db2192e67366854
MetricsDAO Academy: 8,0x3da3ed355a8150644922fa0042923c5d8179988e
MetricsDAO Academy: 8,0xc496c35c7545fd595478746fbf34a0d5357045f5
MetricsDAO Academy: 10,0x8c527a30a68e983f678c79970f3f178a44c8bb0d
Taptive: 1,0x70e5aca2bf3f8c13f0266f0b4668bdb138cfba93
MetricsDAO Academy: 8,0xc2947f7705fc950dd3e2382c9ff16050ccb0a025
 Pine Badges: 1,0x525a78abf7eb4a13f721176cff3ffaaf4c747e4c
MetricsDAO Academy: 12,0x309c65c98c56c4db478ec67d3d0c91738cbafc36
MetricsDAO Academy: 7,0x60c594d29ad797c4b5135c6946490696cb204797
MetricsDAO Academy: 7,0x4c6e3610a222e4518cc7ef3d8826ee8640995c5c
MetricsDAO Academy: 3,0xa77c0a6e0225a9c8bc34b46a074723fcff9c3e8e
MetricsDAO Academy: 8,0x67f91ca1dbbd2bceaefdfe1dd6a7492f9220ff91
 Pine Badges: 2,0x91707502a8dfdc523f7a6f2c218cc9a52777d5ad
OFAC Sanctions List: 0,0x610b717796ad172b316836ac95a2ffad065ceab4
MetricsDAO Academy: 8,0xeac6f287f6b94d88a2859c65fa78107fd9756aa4
MetricsDAO Academy: 8,0x4157b5a336dfe42a9a9a5ced68adce6d6f165430
MetricsDAO Academy: 8,0x33abaf6f3d324c68140932903fcf108cfb0548b0
Pine DAO: 1,0x873d6214903310fbb59eca3513cf82afae8c1622
MetricsDAO Academy: 8,0xd7ce1625fef549f2e3d47bd4b77bd812903355c6
MetricsDAO Academy: 7,0x3643a73080b8bb6a380aab1d300065bad6832351
MetricsDAO Academy: 7,0x3643a73080b8bb6a380aab1d300065bad6832351
MetricsDAO Academy: 7,0xc4be77187fb0ee4a6ad12fd4ea56a6865aa048fe
OFAC Sanctions List: 0,0xd4b88df4d29f5cedd6857912842cff3b20c8cfa3
dApp dev testing,dApp dev testing: 0
dApp dev testing,dApp dev testing: 1
Please,Please: 0
Please,Please: 1
parsed,parsed: 0
TalentDAO,TalentDAO: 0
Crypto Zhuhai,Crypto Zhuhai: 0
OCC,OCC: 0
superbenefit test,superbenefit test: 0
airdropdao,airdropdao: 0
score,score: 0
World Blockchain Organization,World Blockchain Organization: 0
Connor Reviewers,Connor Reviewers: 0
MetricsDAO: 2,danning
MetricsDAO: 0,danning
OCC: 0,danning
UTC: 0,danning
MetricsDAO Academy: 7,cosmopolit
MetricsDAO Academy: 7,cosmopolit
OFAC Sanctions List: 0,0xd96f2b1c14db8458374d9aca76e26c3d18364307
MetricsDAO Academy: 7,0x242a7da3a6f887e47bcf3e2feb3e1516402ea5c8
MetricsDAO Academy: 5,0xa77c0a6e0225a9c8bc34b46a074723fcff9c3e8e
MetricsDAO Academy: 8,0xeee67a1ea10822c7640ec99529ac880a06dd59b2
MetricsDAO Academy: 8,0x18f5967ab6153bbcdd093bf8432b5781ed3594a0
Alpha Badger: 3,0x6144a7f9679c23f563219bacdd052aebac177be1
 Pine Badges: 0,0x37e229da51d1c1e1bdf05e2c0d3e9493bfd33d6c
 Pine Badges: 1,0x5507963e2afd622bab95844f724e04ceb5789e49
MetricsDAO Academy: 7,0x3c57ab7dffde0a170f986ac3e530aa7eb7a4c438
MetricsDAO Academy: 0,0x17ef9e8e12dde73bbb5cadab4c6ef6b075edcae0
MetricsDAO Academy: 8,0xa36cbdc4a6294b2d97b5a2ddb3d6461f4fa6a127
MetricsDAO Academy: 8,0x5ca851259e817185c9fa6fea97bb6846ebf3b1d1
 Pine Badges: 0,0x8e0a55cd81e7562972c8c002b23f12c7d850d6a8
MetricsDAO Academy: 8,0x8c527a30a68e983f678c79970f3f178a44c8bb0d
MetricsDAO Academy: 0,0x486f48d8f2618371d3b5256fb5fefab6811cbe18
MetricsDAO Academy: 7,0x8943328b6b0fa2965c38124ee8402de5da9b91a4
MetricsDAO Academy: 12,0x35628a3c98819d294595459344e508a091765bfe
MetricsDAO Academy: 7,0x5072a8af5b898ea347f3e71598883d11ab7b97a6
MetricsDAO Academy: 8,0xcd6d5bbb4a142ac8d4194dd90fd39af7003c8560
Alpha Badger: 1,0x7a9260b97113b51adf233d2fb3f006f09a329654
MetricsDAO Academy: 7,0xcd6d5bbb4a142ac8d4194dd90fd39af7003c8560
MetricsDAO Academy: 9,0x0e8dc92d70925cbed566de17e3368c71515d4440
MetricsDAO Academy: 12,0xb9b6118607b4fc51c19986df40758948e4f6ca48
 Pine Badges: 2,0x3351c6614f6cdd53834fdf262221e0d0921d26c9
MetricsDAO Academy: 8,0xc17189359e9a8bc26f8356137ed6a7e6abea4a4d
MetricsDAO Academy: 7,0x4f26e8ed7a39f6bb97be3234b36268413611d140
MetricsDAO Academy: 6,0xd614ff6043b699d9901de8d3e47a61418a1bf76b
MetricsDAO Academy: 8,0xe6a3b452905ee252fec8e3e4b15b386fac8ac068
MetricsDAO Academy: 7,0xf21aa83d5adfcf05fa9f7cf2e3664a7e1471cb77
OFAC Sanctions List: 0,0x1356c899d8c9467c7f71c195612f8a395abf2f0a
MetricsDAO Academy: 5,0x4b09afcb9cc034812fce94031b0830d2edbb1b46
OCC: 0,tornadoxxed
MetricsDAO Academy: 8,putrikeme
Alpha Badger: 1,rplust
OTNs: 4,rplust
OTNs: 0,rplust
MetricsDAO: 0,rplust
SLC DAO: 0,quorummedia
OTNs: 0,jierlich
OTNs: 4,jierlich
MetricsDAO Academy: 7,0x31e81edfc08385860c3ffbbcf90de1ed18712799
MetricsDAO Academy: 8,0xd4606d8ba951c6a0f05da86de60f6fe742cc14c1
MetricsDAO Academy: 8,0xce05cbc44b16dee764e18bcc4cfb641c7ce173dc
OFAC Sanctions List: 0,0xd96f2b1c14db8458374d9aca76e26c3d18364307
dApp dev testing: 0,0x44cb09aa0c094aec9e692d3338f97285c5743675
MetricsDAO Academy: 8,0xa77c0a6e0225a9c8bc34b46a074723fcff9c3e8e
MetricsDAO Academy: 8,0x7a7f2124eead9d9b80393ecfdb488141224f4031
MetricsDAO Academy: 8,0xbec76df83e72aa0e6bcc4da2f857a2fc5027e1f5
MetricsDAO Academy: 9,0xe4e565c4a2a5050ba1020314c76420dd52d88cd6
MetricsDAO Academy: 2,0x546a5cb5c0add53efbc60000644aa70204b20576
MetricsDAO Academy: 8,0x1392f811d32447cd0b235301e866950e54d54a6a
uh. cbxm.: 1,0x038c4b2992581d099bae2f3c1a44ab22c6a27eba
MetricsDAO Academy: 8,0xb7b9d706b1907b20cecc4487cb3e03f2fa24b5db
OFAC Sanctions List: 0,0xf60dd140cff0706bae9cd734ac3ae76ad9ebc32a
MetricsDAO Academy: 8,0x95b7d2c1921f3a304696a604513f2721de578b8c
Alpha Badger: 3,0x72423fe5168185afb26390b5b9709ab58d20e3d8
OFAC Sanctions List: 0,0x07687e702b410fa43f4cb4af7fa097918ffd2730
MetricsDAO Academy: 7,0x22444006ce087b56a30bd382fcc6867ab1feba69
Lenstopia: 1,0xc6dd4016e224ef6f4b1b806a4f3533c52205e72d
MetricsDAO Academy: 8,0x2051de54480f6d1657983a790cb0fe890e3b834e
OFAC Sanctions List: 0,0xd691f27f38b395864ea86cfc7253969b409c362d
MetricsDAO Academy: 12,0x3c28175650618cea32079b96be6e66b1e8b70aaa
OFAC Sanctions List: 0,0xca0840578f57fe71599d29375e16783424023357
MetricsDAO Academy: 8,0x48ff4d06ceb0d69c958ee7856a2629bb568cffdc
MetricsDAO Academy,MetricsDAO Academy: 1
MetricsDAO Academy: 0,avantgrade
MetricsDAO Academy: 7,agneth
MetricsDAO: 0,ilemi
MetricsDAO: 2,ilemi
MetricsDAO Academy: 8,0x5525e08be7e88e69a26972b46816f37668387933
MetricsDAO Academy: 7,0x9cc99aa3dd50dc2566731afdc036d86da6bc4105
MetricsDAO Academy: 2,0xf045fe5f4f2da016f45210fbe83e8fcef550bc94
MetricsDAO Academy: 2,0xe4e565c4a2a5050ba1020314c76420dd52d88cd6
MetricsDAO Academy: 8,0x31743ce12f7a602e6fa8dee41b17bb41914bc118
 Pine Badges: 1,0x553651a3c5fb03edb5a185b1155306fb8b5a59f7
 Pine Badges: 2,0xb988069ff6a2526ad153f00ab83e86b1a3a4015a
OFAC Sanctions List: 0,0x178169b423a011fff22b9e3f3abea13414ddd0f1
MetricsDAO Academy: 8,0xf955e2edab9fec9ce9631da59721547ef221231b
MetricsDAO Academy: 12,0x8f1ba4fc7833aaeb15f4f3a2e21c568b83e49a1f
MetricsDAO: 0,0x0eab50d5cbe0aef20c75e1e0b21c1bcaad08023a
Pine Challenger: 0,0xb7990f9cb831cd90ba59bcd1d9d51dc446e6ef2f
MetricsDAO Academy: 8,0x04411edc3b42844fd26baee5a3b8f021b8fa0d42
MetricsDAO Academy: 12,0x3643a73080b8bb6a380aab1d300065bad6832351
MetricsDAO Academy: 8,0x046d9bb4213f3fe4b963d7ecde0870ef127041ce
MetricsDAO Academy: 7,0xdb1f25984117fd00665e77414f562cb5424d432c
MetricsDAO Academy: 7,0x48286cf7759d5d3cfd1778c5aa39f9fb7340dd3a
MetricsDAO Academy: 8,0xe0c575a9966aa6c92955b0f1cb493a95faf6bb74
MetricsDAO Academy: 8,0x470dc5844d7faf5a7f1e85425e561e8653a3508f
MetricsDAO Academy: 8,0x357d2951f46d58485bb5d4485a685c045bc67393
MetricsDAO Academy: 1,0x2d5b1fa1505b172c25d2f5e0fd0186fa07e4e146
Alpha Badger: 1,0xa17e0e2732dde986c5a328277d3e922471f83a11
MetricsDAO Academy: 8,0x60105de82f69cda23e330e1b7d13b5782050877f
MetricsDAO Academy: 1,0x4b09afcb9cc034812fce94031b0830d2edbb1b46
MetricsDAO Academy: 8,0xab34c0605362cec0c51eec9f71f9aff719896a8a
MetricsDAO Academy: 8,0xad86c57074347d97fbf15d732e1cfeeeda1b7521
Pine DAO: 2,0xa6eeaab3941d5ff9fdae787a42509b536cb0d7cb
MetricsDAO Academy: 7,0x9d83f9f0453b633568f7809e858391e467713ff2
MetricsDAO Academy: 8,0x657d814d369638b7b11514f111a80d0f7d8e9ca9
Pine Citizen: 0,0xa6eeaab3941d5ff9fdae787a42509b536cb0d7cb
rogi,ListenUp
ivanovski,TODO
ivanovski,The Ethereum Reserve
ivanovski,TODO
0xb034e68668420aecbd6c2553a4de0e1647975068,Test
UTC: 0,thebostonnfteaparty
MetricsDAO Academy: 7,janbao
MetricsDAO Academy: 12,janbao
MetricsDAO Academy: 7,janbao
MetricsDAO Academy: 0,triko
MetricsDAO Academy: 9,triko
MetricsDAO Academy: 5,triko
MetricsDAO Academy: 6,triko
MetricsDAO Academy: 3,triko
MetricsDAO Academy: 2,triko
MetricsDAO Academy: 1,triko
MetricsDAO Academy: 10,udubblockchain
MetricsDAO Academy: 6,udubblockchain
MetricsDAO Academy: 9,udubblockchain
MetricsDAO Academy: 1,udubblockchain
MetricsDAO Academy: 8,udubblockchain
MetricsDAO Academy: 3,udubblockchain
MetricsDAO Academy: 5,udubblockchain
MetricsDAO Academy: 0,udubblockchain
MetricsDAO Academy: 2,udubblockchain
MetricsDAO Academy: 8,wintorhgiad
MetricsDAO Academy: 12,campaigns
MetricsDAO Academy: 7,campaigns
MetricsDAO Academy: 7,campaigns
MetricsDAO: 0,flanner
Flipside ProAd: 0,flanner
UTC: 0,flanner
 Pine Badges: 2,he3am
MetricsDAO Academy: 9,he3am
MetricsDAO Academy: 8,he3am
MetricsDAO Academy: 7,he3am
MetricsDAO Academy: 7,he3am
MetricsDAO Academy: 12,he3am
MetricsDAO Academy: 12,0x3da3ed355a8150644922fa0042923c5d8179988e
MetricsDAO Academy: 8,0x30125584bf9862d8b1c5f69e068fd25f906bcedc
MetricsDAO Academy: 12,0x7bc76007632cf3e78a7f35680c4f5883944e1779
OFAC Sanctions List: 0,0xa160cdab225685da1d56aa342ad8841c3b53f291
MetricsDAO Academy: 8,0x41c234caf93ca60671deda55a4b14b1ef89fbd22
MetricsDAO Academy: 10,0x9592c29fcb676dd65bad30c3a11b1c22d74846df
MetricsDAO Academy: 7,0xfc2cb1484255f1130e68e269600e7e1df2368ad2
MetricsDAO Academy: 8,0xe8104818c4b773a9271554cdce83f0459c4933c0
Lenstopia: 5,0x72423fe5168185afb26390b5b9709ab58d20e3d8
Pine DAO: 2,0x6781c5841b7b5e61d0c3afe8bd081f02161ad239
MetricsDAO Academy: 12,0x615468dbf2bfd5a78ac6af24f76c70637e219541
MetricsDAO Academy: 7,0x9a9ece47bd3224759b065e462063381bcb6c6212
TalentDAO - Research Guild: 0,0x8bfa5014bdde909a400710aabf3cdd5849b99239
MetricsDAO Academy: 7,0x538a969ce12f377d962bd2b5a2e23af88c9f07db
MetricsDAO Academy: 8,0x27d4c71733ade7db169b34cca9cf33459eb2f3fe
MetricsDAO Academy: 3,0x2e4bd82779667030454478dc10c4e715dd9776fe
MetricsDAO Academy: 7,0xfc84d2742d0f1a66d76d51a2980f48a770a9456e
Pine Citizen: 0,0x553651a3c5fb03edb5a185b1155306fb8b5a59f7
Pine DAO: 1,0x553651a3c5fb03edb5a185b1155306fb8b5a59f7
OFAC Sanctions List: 0,0x178169b423a011fff22b9e3f3abea13414ddd0f1
MetricsDAO: 0,0x6829f2c3cc6331ec477ef5c0a5547a29f505f1f9
MetricsDAO Academy: 8,0x5a6bcb6d56cb3eed880fa514bd56367df9a35d5c
MetricsDAO Academy: 8,0x422e1bb385be7746812a882701c55b402ac72423
MetricsDAO Academy: 8,0xa5eb89fbd520280e8aa8c6984ad8c0e9a12cabc0
MetricsDAO Academy: 9,0xaaff9dbe4aba011ac56b48119dc734d7c6a46ca4
MetricsDAO Academy: 0,0x1825baef615a3ea4a176b995afe1edc645ff307e
MetricsDAO Academy: 9,0x4b871ab2fb734eb9d64227b73ddd33063b7fb747
MetricsDAO Academy: 8,0x996296e6089dcae967b6a4e134ec3ac2febad73b
MetricsDAO Academy: 7,0x7bc76007632cf3e78a7f35680c4f5883944e1779
MetricsDAO Academy: 2,0x17ef9e8e12dde73bbb5cadab4c6ef6b075edcae0
MetricsDAO Academy: 8,0x89f57908762b58f550cb79280588b9c5988c38a0
MetricsDAO Academy: 7,0xccbf7dce1e4b7640c3e6092453af9c91fc11851a
MetricsDAO Academy: 7,0x615c52e30a4723a19594590fd794019eafa14283
MetricsDAO Academy: 12,0xf16fd70bac3dc72b0cf5a744c984c64ec3329903
MetricsDAO Academy: 1,0x91d1dee862e36b0ee40cddfa2fbf9c2024531d98
MetricsDAO Academy: 8,0xff2835508b25ffc4fd7a9e85d44b4b57de09b971
MetricsDAO Academy: 8,0xe52da775affbe83acc6814dbe4a18c8a58161aad
MetricsDAO: 0,0x62bcc72fa3e816b1eb939331d964da046284a9cc
MetricsDAO Academy: 8,0x5e3905cf3ad77363e346f38edf4b3d84b954e464
MetricsDAO Academy: 8,0x29797630dbd144ec7134e435223adf46bd6b5a56
MetricsDAO Academy: 8,0x4b3293337ac5ab1c0d776be36fd58184b433025b
OFAC Sanctions List: 0,0xd21be7248e0197ee08e0c20d4a96debdac3d20af
MetricsDAO Academy: 7,0x9a9ece47bd3224759b065e462063381bcb6c6212
MetricsDAO Academy: 8,0xf4397f1773c75f855ba43517e240e3e4cd460ad6
MetricsDAO Academy: 12,0x9e8370c3cc3838a7090b703ccbcd3a5687b98d63
Pine Champion: 0,0x37e229da51d1c1e1bdf05e2c0d3e9493bfd33d6c
MetricsDAO Academy: 8,0xa820a36261983da0cfa43fca4309e1f837505d55
Pine Citizen: 0,0x5507963e2afd622bab95844f724e04ceb5789e49
Alpha Badger: 1,0x44cb09aa0c094aec9e692d3338f97285c5743675
MetricsDAO Academy: 8,0x81ed000aac21344dd69be9080da3387be204de84
MetricsDAO Academy: 8,0x4db84c07996f23929a1f09522405637f257cecb1
 Pine Badges: 2,0xb9b6118607b4fc51c19986df40758948e4f6ca48
MetricsDAO Academy: 8,0x4ba6cc4e80806fe8fbcfa1d768b1b5b1a3a20832
MetricsDAO Academy: 7,0xa38df2327cb057e5a34586e49a3e1710ad123484
MetricsDAO Academy: 1,0xd614ff6043b699d9901de8d3e47a61418a1bf76b
parcelmoney,ChromeDAO
defylogic,MetricsDAO Academy2
MetricsDAO Academy: 1,abyssos
MetricsDAO Academy: 0,abyssos
MetricsDAO Academy: 9,abyssos
MetricsDAO Academy: 8,abyssos
MetricsDAO Academy: 12,abyssos
MetricsDAO Academy: 10,abyssos
MetricsDAO Academy: 7,abyssos
MetricsDAO Academy: 0,morelo
MetricsDAO Academy: 1,morelo
MetricsDAO Academy: 8,morelo
MetricsDAO Academy: 10,morelo
MetricsDAO Academy: 12,morelo
MetricsDAO Academy: 7,morelo
MetricsDAO Academy: 12,morelo
MetricsDAO Academy: 9,morelo
MetricsDAO Academy: 2,morelo
MetricsDAO Academy: 3,morelo
MetricsDAO Academy: 5,morelo
MetricsDAO Academy: 6,morelo
Dune Wizards: 0,rachel-wonder
MetricsDAO Academy: 1,rachel-wonder
MetricsDAO Academy: 5,rachel-wonder
MetricsDAO Academy: 6,rachel-wonder
MetricsDAO Academy: 2,rachel-wonder
MetricsDAO Academy: 0,rachel-wonder
MetricsDAO Academy: 1,rachel-wonder
MetricsDAO Academy: 3,rachel-wonder
MetricsDAO Academy: 8,rachel-wonder
MetricsDAO Academy: 7,poupou
MetricsDAO Academy: 12,poupou
Mountain lovers: 0,poupou
MetricsDAO Academy: 7,poupou
Alpha Badger: 3,poupou
OTNs: 5,qgdao
MetricsDAO Academy: 7,hemaaanth
MetricsDAO Academy: 12,hemaaanth
TalentDAO: 0,cryptocouch
Lobby3 Draft Organization: 0,cryptocouch
TalentDAO - Writers Guild: 0,cryptocouch
MetricsDAO Academy: 7,arvindk
MetricsDAO Academy: 0,0xb7e53d5c5adb56a162d05845ffa966c43369aac9
MetricsDAO Academy: 5,0x51f4b2264476149a33f2943db22c0b2d84acd07c
MetricsDAO Academy: 3,0x272310a269f5275a624fc7174df8115c7be3ef7a
MetricsDAO Academy: 12,0x15822ddf38df00e792a1ef3e8a57df858358cc9f
 Pine Badges: 1,0x553651a3c5fb03edb5a185b1155306fb8b5a59f7
TalentDAO - Writers Guild: 0,0xf5a27a4a2f7c13a82690c86b1a3d2aa0820d4f9a
MetricsDAO Academy: 12,0x6829f2c3cc6331ec477ef5c0a5547a29f505f1f9
MetricsDAO Academy: 12,0x1de679e76eb3769493665905e37710c91eceb3bf
MetricsDAO Academy: 8,0x251fe435f8d1e52cd7ac46fc39c741a35b6bc6ba
MetricsDAO Academy: 8,0xcb57bedbb44e12fcf9445c93b021b5f6ac9557b6
MetricsDAO Academy: 7,0x532b73c94e198ee7e63c513c719c57fc3495b8e3
MetricsDAO Academy: 8,0x505e2fa4ba90fa0719551ec58769a0332e468c45
MetricsDAO Academy: 8,0xe9f8319b92e35472614cee17a00825677dc38732
MetricsDAO Academy: 8,0x09ec0c1e4ea787be6218b3230a4059d4a02c7b9b
MetricsDAO Academy: 8,0x096f57de25960ca7256a6c638bfd0512ebe91367
MetricsDAO Academy: 7,0x839287fe07ae192291c5e22a9c88840eb329a151
Taptive: 1,0xc232edb722dc9c1730053e41b94851231be86572
Dune Wizards: 1,0xc5ef564934003f56a7e67210a6032bf7bdab5ef6
MetricsDAO: 0,0x7a9260b97113b51adf233d2fb3f006f09a329654
MetricsDAO Academy: 12,0x9c79aa5a2cd7e692b127afecc319378be70ebf6c
MetricsDAO Academy: 8,0x88f42bc902b660cdda36853a1c085daaf95c1767
OFAC Sanctions List: 0,0xaeaac358560e11f52454d997aaff2c5731b6f8a6
OTNs: 4,0x33bfd3ba3bd175148d1bb1ee87e865253fd265e5
MetricsDAO Academy: 10,0x4b871ab2fb734eb9d64227b73ddd33063b7fb747
MetricsDAO Academy: 0,0x4b09afcb9cc034812fce94031b0830d2edbb1b46
MetricsDAO Academy: 12,cat-dad
Alpha Badger: 3,iamdaphn
cosanostra: 0,iamdaphn
FlippyFlip BOD: 1,iamdaphn
FlippyFlip BOD: 0,iamdaphn
MetricsDAO: 0,iamdaphn
MetricsDAO Academy: 12,henrywires
MetricsDAO Academy: 7,henrywires
MetricsDAO Academy: 7,henrywires
MetricsDAO Academy: 7,henrywires
MetricsDAO Academy: 7,henrywires
MetricsDAO Academy: 9,351010
MetricsDAO Academy: 8,351010
MetricsDAO: 0,mrodin
MetricsDAO Academy: 1,str8up
MetricsDAO Academy: 0,str8up
MetricsDAO Academy: 6,str8up
MetricsDAO Academy: 2,str8up
MetricsDAO Academy: 3,str8up
MetricsDAO Academy: 5,str8up
Lenstopia: 4,0xca8a2b4a90c0f8ba8aca2c087024758a244a2a82
MetricsDAO Academy: 12,0x25c643b4288e2620e5563bfffbfa60fa03c010e2
MetricsDAO Academy: 8,0xe5d1cbdd0fe9f1309b0f18ae1feb954eb917d0d6
MetricsDAO: 0,0x14a3e477a168b2db7617c849c291a169024c46ca
 Pine Badges: 2,0x51062af21e68007edfa5d4f8c19b59def76abf4c
MetricsDAO Academy: 8,0xca0b4fa6acd64026b6695baf0feaf1154d110909
MetricsDAO Academy: 7,0xd9ceff40eb175b133be0db07a909b7d62d374e9d
MetricsDAO Academy: 8,0x698049e5cda42b0ab14bdc76d19bbcdb4f3dbadf
MetricsDAO Academy: 8,0x2dd740adc961254bfecd845cd64ddb22b6dcc812
MetricsDAO Academy: 8,0x8183241fb35b3567553ef421f924e4ca65cf963a
Pine: 0,0x37e229da51d1c1e1bdf05e2c0d3e9493bfd33d6c
Pine DAO: 0,0x37e229da51d1c1e1bdf05e2c0d3e9493bfd33d6c
 Pine Badges: 2,0x37e229da51d1c1e1bdf05e2c0d3e9493bfd33d6c
MetricsDAO Academy: 12,0x1409a9ef3450d5d50aad004f417436e772fbf8fc
MetricsDAO Academy: 12,0x71eb23e03d3005803db491639a7ebb717810bd04
 Pine Badges: 1,0x5507963e2afd622bab95844f724e04ceb5789e49
OFAC Sanctions List: 0,0x58e8dcc13be9780fc42e8723d8ead4cf46943df2
MetricsDAO Academy: 7,0xd4606d8ba951c6a0f05da86de60f6fe742cc14c1
MetricsDAO Academy: 8,0xd4606d8ba951c6a0f05da86de60f6fe742cc14c1
MetricsDAO Academy: 7,0x11d85393510f6ac21d64aa90a7b1c850b05a097c
MetricsDAO Academy: 7,0xb9189d78a1b816e23f1f5fad75fbf6f983b8598a
MetricsDAO Academy: 8,0xd6ca5ae64b91df1a936f3beffcba307bc9cd5353
MetricsDAO Academy: 10,0x8513a856a88e63374286d0116c192733444894c0
MetricsDAO Academy: 7,0x6697aeedc3eadbcfb25962c2045aedf438b4c1f2
MetricsDAO Academy: 7,0x047805ddb22edb4a19ad4d421782c813b143e322
MetricsDAO Academy: 8,0xf7861c0efebe8a0f8ba2f465f392168d4a3b0a56
MetricsDAO Academy: 7,0xa59b86b2382312029f724fb70d40046d944bf85e
MetricsDAO Academy: 7,0x7ae08b689db6ed124d7928529089603c71d89b14
MetricsDAO Academy: 8,0xc4759c62f0264cc5b68e49fca35fa857f5a424cd
MetricsDAO Academy: 7,0xd525a95a254235939ae53e24e25f0d17c6a57f3a
MetricsDAO Academy: 6,0x546a5cb5c0add53efbc60000644aa70204b20576
MetricsDAO Academy: 6,0xbfb0c2944c50d35ab1830135da55def2cf41e1e0
